# {'GTAB': {'anchor_candidates_file': 'anchor_candidate_list.txt', 'num_anchor_candidates': 3500, 'num_anchors': 550, 'seed': 42, 'sleep': 0.5, 'thresh_offline': 10}}
# {'PYTRENDS': {'geo': '', 'timeframe': '2019-01-01 2020-08-01'}}
	google_query	max_ratio	max_ratio_lo	max_ratio_hi
0	/m/045c7b	2748.7500971518243	2468.556359015087	3065.2846832030486
1	/m/0mgkg	852.1125301170655	777.5952530897523	934.9118283769297
2	/m/019rl6	374.9295132515088	346.02988762493976	406.6866453439644
3	/m/081qc	131.2253296380281	122.84061010685362	140.3068926436677
4	/m/0dm32	47.24111866969011	44.836822689001565	49.80894688850203
5	/m/04sg5	18.896447467876044	18.158913189045638	19.6745340209583
6	/m/0416b0	7.9365079365079385	7.717538105344396	8.164931618697695
7	/m/050_xm	2.777777777777778	2.73972602739726	2.8169014084507045
8	/m/035bfz	1.0	1.0	1.0
9	/m/02l11j	0.32	0.315	0.325
10	/m/0gwfl6	0.12480000000000001	0.12127500000000001	0.128375
11	/m/05236r	0.04368	0.041839875	0.045573125
12	/m/03qjp5c	0.0144144	0.013597959375	0.015266996875
